k,termino_racionalizado,termino_sustractivo,diferencia_absoluta,error_relativo
1833647,2.7268061955216177e-07,2.7264468371868134e-07,3.593583348043689e-11,0.00013178726650781513
1843174,2.712711876360904e-07,2.712476998567581e-07,2.3487779332269953e-11,8.658412836596103e-05
1852750,2.6986911347994256e-07,2.698507159948349e-07,1.839748510765851e-11,6.817188106643358e-05
1862376,2.684742500977053e-07,2.684537321329117e-07,2.051796479360084e-11,7.642433040089982e-05
1872052,2.670865980218308e-07,2.6705674827098846e-07,2.984975084231324e-11,0.00011176057152771633
1881779,2.6570601542474685e-07,2.6565976440906525e-07,4.625101568160716e-11,0.00017406838007665037
1891556,2.643326446586646e-07,2.6426278054714203e-07,6.986411152259085e-11,0.0002643037586704702
1901383,2.629664828180148e-07,2.628657966852188e-07,1.006861327959804e-10,0.0003828858024680657
1911262,2.616072521715839e-07,2.6170164346694946e-07,9.439129536556648e-11,0.00036081299192599134
1921192,2.60255091630595e-07,2.6030465960502625e-07,4.956797443122362e-11,0.00019045919186695565
1931174,2.5890986519079403e-07,2.5890767574310303e-07,2.18944769100535e-12,8.456408910459699e-06
1941207,2.5757170667526276e-07,2.575106918811798e-07,6.101479408294656e-11,0.00023688469075476464
1951293,2.562403493478259e-07,2.5634653866291046e-07,1.0618931508456843e-10,0.00041441293439865276
1961431,2.5491592617837053e-07,2.5494955480098724e-07,3.362862261671563e-11,0.0001319204457754629
1971622,2.5359830636905447e-07,2.53552570939064e-07,4.573542999044317e-11,0.00018034595989724667
1981865,2.522876179759813e-07,2.523884177207947e-07,1.0079974481337596e-10,0.0003995429725091481
1992162,2.509836047469877e-07,2.5099143385887146e-07,7.829111883759015e-12,3.119371837714822e-05
2002513,2.4968626920273117e-07,2.4959444999694824e-07,9.18192057829259e-11,0.00036773830645999155
2012917,2.4839573613813643e-07,2.484302967786789e-07,3.4560640542466586e-11,0.00013913540175764902
2023375,2.471118799036113e-07,2.470333129167557e-07,7.856698685561156e-11,0.00031794095405796545
2033888,2.4583457889518487e-07,2.4586915969848633e-07,3.45808033014552e-11,0.00014066696173038872
2044455,2.445639546969584e-07,2.444721758365631e-07,9.177886039530275e-11,0.0003752755000589798
2055077,2.432998860869789e-07,2.4330802261829376e-07,8.136531314835828e-12,3.344239672979972e-05
2065754,2.420423729059562e-07,2.421438694000244e-07,1.0149649406821155e-10,0.0004193335772147932
2076487,2.407912979951095e-07,2.407468855381012e-07,4.441245700832435e-11,0.00018444377923169952
2087276,2.3954666273169974e-07,2.3958273231983185e-07,3.606958813211233e-11,0.00015057437127609445
2098120,2.3830858101537167e-07,2.384185791015625e-07,1.0999808619082853e-10,0.0004615783691974285
2109021,2.3707682379643064e-07,2.3702159523963928e-07,5.52285567913534e-11,0.00023295637214532693
2119979,2.3585139286755775e-07,2.3562461137771606e-07,2.2678148984168687e-10,0.0009615439921062324
2130993,2.3463239907403377e-07,2.3469328880310059e-07,6.088972906681166e-11,0.00025951117282655865
2142065,2.334196207864714e-07,2.3329630494117737e-07,1.2331584529402667e-10,0.0005283011122995271
2153194,2.3221316797277577e-07,2.323649823665619e-07,1.5181439378612067e-10,0.00065377168362786
2164381,2.3101293164187513e-07,2.3096799850463867e-07,4.4933137236456675e-11,0.00019450485700996903
2175626,2.2981891189017485e-07,2.300366759300232e-07,2.1776403984834728e-10,0.0009475462139182509
2186930,2.2863100327855662e-07,2.2863969206809998e-07,8.688789543355444e-12,3.8003549032102634e-05
2198292,2.2744931064661754e-07,2.2724270820617676e-07,2.0660244044078284e-10,0.0009083449840029457
2209714,2.2627362636068486e-07,2.2631138563156128e-07,3.775927087641434e-11,0.0001668743789708186
2221194,2.2510415569282767e-07,2.2491440176963806e-07,1.897539231896078e-10,0.0008429605513304781
2232735,2.2394059303946727e-07,2.2398307919502258e-07,4.2486155555308534e-11,0.0001897206530475731
2244335,2.2278314066303613e-07,2.2258609533309937e-07,1.9704532993676611e-10,0.0008844714611273078
2255996,2.2163159863757534e-07,2.2165477275848389e-07,2.3174120908548905e-11,0.00010456144814641053
2267717,2.2048606594207997e-07,2.2025778889656067e-07,2.2827704551930516e-10,0.0010353354736678544
2279499,2.1934644410898003e-07,2.193264663219452e-07,1.997778703484293e-11,9.107869113627924e-05
2291342,2.1821273297481399e-07,2.183951437473297e-07,1.8241077251572623e-10,0.0008359309286354981
2303247,2.1708483718853273e-07,2.169981598854065e-07,8.667730312623723e-11,0.00039927847678721185
2315214,2.1596275765435794e-07,2.1606683731079102e-07,1.0407965643307152e-10,0.000481933355378097
2327242,2.1484658664632942e-07,2.146698534488678e-07,1.7673319746161747e-10,0.000822601839853977
2339334,2.1373604624221128e-07,2.1373853087425232e-07,2.484632041040785e-12,1.162476842219274e-05
2351488,2.1263132110390417e-07,2.1280720829963684e-07,1.7588719573266604e-10,0.0008271932602380681
2363705,2.1153231896534366e-07,2.1141022443771362e-07,1.2209452763003413e-10,0.0005771908908635255
2375986,2.1043895039784656e-07,2.1047890186309814e-07,3.995146525158684e-11,0.00018984824423452204
2388331,2.0935121639336342e-07,2.0954757928848267e-07,1.9636289511924605e-10,0.0009379591793261293
2400739,2.0826920377432877e-07,2.0815059542655945e-07,1.1860834776931822e-10,0.0005694953724307552
2413212,2.071927373144086e-07,2.0721927285194397e-07,2.6535537535378326e-11,0.0001280717552136563
2425750,2.0612181799442591e-07,2.062879502773285e-07,1.6613228290257754e-10,0.0008059907705018893
2438354,2.0505636179159342e-07,2.0489096641540527e-07,1.6539537618814242e-10,0.0008065849542197576
2451022,2.0399653695478018e-07,2.039596438407898e-07,3.689311399038324e-11,0.00018085166807788172
2463757,2.0294209209754835e-07,2.0302832126617432e-07,8.622916862597095e-11,0.0004248954356128501
2476557,2.018931928479658e-07,2.0209699869155884e-07,2.03805843593041e-10,0.0010094735771825427
2489424,2.008496744628395e-07,2.0070001482963562e-07,1.4965963320389208e-10,0.0007451325654579617
2502358,1.998115377575791e-07,1.9976869225502014e-07,4.284550255895718e-11,0.00021442957218486245
2515359,1.9877878267077589e-07,1.9883736968040466e-07,5.858700962877749e-11,0.00029473472390567596
2528428,1.9775133007543836e-07,1.9790604710578918e-07,1.5471703035082784e-10,0.0007823817432317964
2541565,1.9672918064262794e-07,1.9650906324386597e-07,2.2011739876197435e-10,0.001118885353168998
2554770,1.9571233418271736e-07,1.955777406692505e-07,1.3459351346687294e-10,0.0006877109407995523
2568043,1.9470078966745536e-07,1.94646418094635e-07,5.4371572820354865e-11,0.0002792570739606157
2581386,1.93694395181496e-07,1.9371509552001953e-07,2.070033852354093e-11,0.00010687112811986247
2594797,1.926933012486069e-07,1.9278377294540405e-07,9.047169679715928e-11,0.00046951137486837444
2608279,1.9169728391785604e-07,1.9185245037078857e-07,1.5516645293253528e-10,0.0008094348013768702
2621830,1.9070649126754282e-07,1.909211277961731e-07,2.1463652863027994e-10,0.0011254809797174947
2635452,1.8972077654989807e-07,1.8952414393424988e-07,1.9663261564818962e-10,0.0010364316403505428
2649145,1.8874014068689416e-07,1.885928213596344e-07,1.4731932725975575e-10,0.0007805405184271191
2662909,1.87764583769097e-07,1.8766149878501892e-07,1.0308498407808508e-10,0.0005490118637327982
2676744,1.8679410507690785e-07,1.8673017621040344e-07,6.392886650440498e-11,0.0003422424196849459
2690651,1.858286340368865e-07,1.8579885363578796e-07,2.978040109853266e-11,0.00016025733199234154
2704631,1.8486810215514905e-07,1.8486753106117249e-07,5.710939765651485e-13,3.0891969458628537e-06
2718683,1.8391257825939361e-07,1.83936208486557e-07,2.3630227163392374e-11,0.0001284861937505105
2732808,1.829619936709726e-07,1.8300488591194153e-07,4.289224096893672e-11,0.0002344325185156839
2747006,1.8201634798030415e-07,1.8207356333732605e-07,5.721535702189662e-11,0.0003143418580625947
2761278,1.8107557442603882e-07,1.8114224076271057e-07,6.666633667174985e-11,0.0003681685775846042
2775625,1.8013960819634632e-07,1.802109181880951e-07,7.130999174877478e-11,0.0003958595916953989
2790046,1.7920851484168503e-07,1.7927959561347961e-07,7.10807717945841e-11,0.0003966372460447971
2804542,1.7828222932656529e-07,1.7834827303886414e-07,6.604371229885e-11,0.00037044472995609453
2819113,1.773607514136483e-07,1.7741695046424866e-07,5.619905060036312e-11,0.0003168629482702929
2833760,1.7644401784201359e-07,1.7648562788963318e-07,4.161004761959282e-11,0.00023582577708500206
2848483,1.7553202880269414e-07,1.755543053150177e-07,2.2276512323557386e-11,0.00012690853330589132
2863282,1.7462478372720002e-07,1.7462298274040222e-07,1.8009867977954576e-12,1.0313466160731062e-05
2878158,1.7372222094825405e-07,1.7369166016578674e-07,3.0560782467305756e-11,0.00017591752108907688
2893112,1.728242805670797e-07,1.7276033759117126e-07,6.394297590842237e-11,0.0003699883818327464
2908143,1.7193102264915626e-07,1.7182901501655579e-07,1.0200763260047731e-10,0.0005933055653873173
2923253,1.7104232852920544e-07,1.708976924419403e-07,1.4463608726512809e-10,0.0008456157520121196
2938441,1.7015825738886217e-07,1.6996636986732483e-07,1.9188752153734284e-10,0.001127700321347455
2953708,1.692787506415616e-07,1.695007085800171e-07,2.2195793845547952e-10,0.0013111978769589526
2969054,1.684038080816266e-07,1.685693860054016e-07,1.6557792377500954e-10,0.0009832195937918022
2984480,1.6753337264782675e-07,1.6763806343078613e-07,1.0469078295937858e-10,0.0006248950958532299
2999986,1.6666744444806946e-07,1.6670674085617065e-07,3.92964081011949e-11,0.00023577734830774913
3015572,1.65806022870615e-07,1.6577541828155518e-07,3.060458905982678e-11,0.000184580683680645
3031240,1.6494899776988507e-07,1.648440957069397e-07,1.0490206294537592e-10,0.0006359666585650999
3046989,1.640964243717278e-07,1.6391277313232422e-07,1.836512394035937e-10,0.0011191666125982633
3062820,1.6324824834629087e-07,1.6344711184501648e-07,1.9886349872560766e-10,0.0012181662023335639
3078733,1.6240446963084712e-07,1.62515789270401e-07,1.1131963955388044e-10,0.000685446895685292
3094729,1.615650352583334e-07,1.6158446669578552e-07,1.943143745212118e-11,0.00012027006598953422
3110808,1.60729945403248e-07,1.6065314412117004e-07,7.68012820779599e-11,0.00047782808539676086
3126970,1.5989919954460299e-07,1.5972182154655457e-07,1.773779980484198e-10,0.001109311357114963
3143216,1.5907274587555783e-07,1.5925616025924683e-07,1.8341438368899967e-10,0.0011530220508828347
3159547,1.5825053401642308e-07,1.5832483768463135e-07,7.430366820826977e-11,0.00046953186395288
3175963,1.5743256454813472e-07,1.5739351511001587e-07,3.9049438118855394e-11,0.0002480391412725548
3192464,1.5661883736198363e-07,1.564621925354004e-07,1.5664482658324094e-10,0.001000165939306504
3209050,1.5580935167728388e-07,1.5599653124809265e-07,1.871795708087677e-10,0.001201337203407781
3225723,1.5500400995373378e-07,1.5506520867347717e-07,6.119871974339683e-11,0.00039482023569366797
3242483,1.5420281309107497e-07,1.541338860988617e-07,6.892699221327778e-11,0.00044698920098538183
3259329,1.534058083734377e-07,1.5320256352424622e-07,2.0324484919148193e-10,0.0013248836621408782
3276263,1.526129007347665e-07,1.5273690223693848e-07,1.24001502171965e-10,0.000812523067020876
3293285,1.5182409053573818e-07,1.51805579662323e-07,1.8510873415182373e-11,0.00012192316351024056
3310396,1.5103933185032504e-07,1.5087425708770752e-07,1.6507476261751693e-10,0.00109292566773998
3327595,1.5025867030091964e-07,1.5040859580039978e-07,1.4992549948013925e-10,0.0009977826848852505
3344884,1.4948201492188934e-07,1.494772732257843e-07,4.741696105035883e-12,3.1720846869194394e-05
3362262,1.4870941050994506e-07,1.4854595065116882e-07,1.6345985877623547e-10,0.0010991897433774306
3379731,1.4794076806704114e-07,1.4808028936386108e-07,1.3952129681994172e-10,0.0009430889040451376
3397291,1.4717608824206968e-07,1.471489667892456e-07,2.7121452824071386e-11,0.0001842789351722886
3414942,1.4641537103704522e-07,1.4621764421463013e-07,1.9772682241509752e-10,0.0013504512607837448
3432684,1.4565861582364978e-07,1.457519829273224e-07,9.336710367260496e-11,0.0006409995258065981
3450519,1.449057373687812e-07,1.448206603527069e-07,8.507701607428171e-11,0.0005871197208552413
3468446,1.44156777992216e-07,1.4435499906539917e-07,1.9822107318316406e-10,0.0013750381767957337
3486467,1.4341165426203367e-07,1.434236764907837e-07,1.2022228750022906e-11,8.383020760681394e-05
3504581,1.4267040767498021e-07,1.424923539161682e-07,1.7805375881200116e-10,0.001248007640222269
3522789,1.4193299683858159e-07,1.4202669262886047e-07,9.369579027888711e-11,0.000660140998681554
3541092,1.41199381433747e-07,1.41095370054245e-07,1.0401137950199372e-10,0.0007366277277269627
3559490,1.4046956165068315e-07,1.4062970876693726e-07,1.6014711625410733e-10,0.0011400841176706874
3577984,1.3974349801452165e-07,1.3969838619232178e-07,4.5111822199877227e-11,0.00032281875608401733
3596573,1.3902122937585038e-07,1.3923272490501404e-07,2.1149552916366052e-10,0.0015213182196214974
3615259,1.3830267762281775e-07,1.3830140233039856e-07,1.2752924191919902e-12,9.221024792231406e-06
3634043,1.375878050975155e-07,1.3737007975578308e-07,2.177253417324158e-10,0.001582446508090617
3652924,1.3687665004801376e-07,1.3690441846847534e-07,2.7768420461580628e-11,0.0002028718590924017
3671903,1.361691744035697e-07,1.3597309589385986e-07,1.9607850970983392e-10,0.0014399625360781631
3690980,1.3546537775874993e-07,1.3550743460655212e-07,4.2056847802198056e-11,0.0003104619682019197
3710157,1.3476518648671497e-07,1.3457611203193665e-07,1.8907445477832195e-10,0.0014029918238339747
3729433,1.340686372432461e-07,1.341104507446289e-07,4.181350138281413e-11,0.0003118813038052309
3748810,1.333756578754301e-07,1.3317912817001343e-07,1.9652970541668538e-10,0.0014735050499262747
3768287,1.3268628424533248e-07,1.327134668827057e-07,2.7182637373210703e-11,0.0002048639580783717
3787865,1.3200048048174664e-07,1.317821443080902e-07,2.1833617365642864e-10,0.0016540559008542451
3807546,1.3131817711460122e-07,1.3131648302078247e-07,1.694093818749652e-12,1.2900680286410146e-05
3827328,1.306394434968708e-07,1.3085082173347473e-07,2.113782366039324e-10,0.0016180276870897384
3847213,1.299642104557225e-07,1.2991949915885925e-07,4.4711296863245447e-11,0.00034402776507828003
3867201,1.292924779446405e-07,1.2945383787155151e-07,1.6135992691101544e-10,0.0012480225414204325
3887294,1.286241791847984e-07,1.2852251529693604e-07,1.0166388786237546e-10,0.0007903948426081829
3907490,1.279593805742284e-07,1.280568540096283e-07,9.747343539989527e-11,0.0007617529481814861
3927792,1.2729798319259062e-07,1.2712553143501282e-07,1.7245175757780231e-10,0.0013547092676000846
3948199,1.266400199179403e-07,1.2665987014770508e-07,1.9850229764788794e-11,0.00015674531461422122
3968712,1.2598545825446441e-07,1.2619420886039734e-07,2.0875060593292514e-10,0.001656942069546569
3989332,1.2533426648872347e-07,1.2526288628578186e-07,7.138020294160633e-11,0.0005695186555228974
4010059,1.2468644476303023e-07,1.2479722499847412e-07,1.1078023544388809e-10,0.0008884705603277786
4030893,1.2404199268003203e-07,1.2386590242385864e-07,1.7609025617338543e-10,0.001419601961955034
4051836,1.2340084840551108e-07,1.234002411365509e-07,6.072689601765837e-13,4.921108469052171e-06
4072888,1.2276301238825925e-07,1.2293457984924316e-07,1.7156746098391802e-10,0.001397550106063757
4094049,1.2212848453938693e-07,1.2200325727462769e-07,1.2522726475924464e-10,0.001025373116120657
4115319,1.2149726424609917e-07,1.2153759598731995e-07,4.03317412207729e-11,0.00033195596189786473
4136701,1.2086926272892158e-07,1.210719347000122e-07,2.0267197109062644e-10,0.0016767866909651557
4158193,1.202445389138967e-07,1.2014061212539673e-07,1.0392678849996136e-10,0.000864295288906052
4179797,1.1962303432439253e-07,1.19674950838089e-07,5.1916513696464114e-11,0.0004340009763978854
4201514,1.1900472067925822e-07,1.1920928955078125e-07,2.0456887152302767e-10,0.0017189979553364286
4223343,1.1838962641679659e-07,1.1827796697616577e-07,1.1165944063081579e-10,0.0009431522339441562
4245286,1.1777769507166139e-07,1.1734664440155029e-07,4.310506701110928e-10,0.0036598667502265323
4267342,1.1716895435144245e-07,1.1734664440155029e-07,1.7769005010783917e-10,0.001516528427614594
4289514,1.1656332162571174e-07,1.1641532182693481e-07,1.4799979877692976e-10,0.0012696944177016632
4311800,1.1596085161649272e-07,1.1641532182693481e-07,4.5447021044208946e-10,0.0039191693067684545
4334202,1.1536148984288072e-07,1.1548399925231934e-07,1.225094094386135e-10,0.001061961054815329
4356721,1.1476520989064789e-07,1.1455267667770386e-07,2.1253321294403332e-10,0.0018518958240615082
4379357,1.1417201200998078e-07,1.1455267667770386e-07,3.8066466772308086e-10,0.0033341329544915406
4402110,1.1358189595443856e-07,1.1362135410308838e-07,3.94581486498204e-11,0.00034739822150572626
4424981,1.1299483545804913e-07,1.126900315284729e-07,3.0480392957623036e-10,0.002697503194200349
4447971,1.1241080483663084e-07,1.126900315284729e-07,2.792266918420568e-10,0.0024839844554788416
4471081,1.1182977897291366e-07,1.1175870895385742e-07,7.107001905623317e-11,0.000635519623743932
4494311,1.1125175805590529e-07,1.1082738637924194e-07,4.243716766633477e-10,0.0038145165890331014
4517661,1.1067674179182409e-07,1.1082738637924194e-07,1.5064458741785665e-10,0.0013611223548775002
4541133,1.1010468092434067e-07,1.0989606380462646e-07,2.0861711971420955e-10,0.0018947161733983181
